Unnamed: 0,r_id,recipe,Calories.kcal.,Moisture.g.,Protein.g.,Crude_fat.g.,Saturated_fat.g.,Ash.g.,Carbohydrate.g.,Dietary_fiber.g.,Na.mg.,K.mg.,Ca.mg.,Mg.mg.,Fe.mg.,Zn.mg.,P.mg.,VitaminA.IU.,VitaminE.mg.,VitaminB_group,VitaminC.mg.,Fatty_acid_S.mg.,Fatty_acid_M.mg.,Fatty_acid_P.mg.,Amino_acid.mg.,Cholesterol.mg.,Cluster
21618,10002414,信豐農場 紅藜巧克力,235.743,59.5147,5.6382,16.109,10.4302,1.5717,17.1663,4.3082,28.1503,411.5723,105.0866,95.2871,3.1963,1.5639,190.7493,114.0864,2.5774,12.6233,0.0363,10430.2379,4989.145,684.7717,5194.3533,10.3131,5
21619,10002448,厚生廚房 奶油酥餅,509.3759,11.8316,4.0865,32.0969,21.9643,0.2384,51.7466,0.968,3.0991,78.5871,13.7656,13.2882,0.74,0.4291,44.3049,1148.1713,1.4732,20.3157,2.4665,21964.2417,8190.2142,1373.3448,4098.3796,77.4975,5
21620,10002449,厚生廚房 布丁麵包,365.67800000000005,31.5987,13.7877,21.3738,13.9973,2.7145,31.2081,0.8574,203.9149,564.3526,376.6301,45.4105,0.7746,1.5589,327.6091,1181.1712,0.9426,28.9912,8.1856,13997.2944,6248.0472,980.3953,13920.3914,124.4601,5
21621,10002562,哇菜影音食譜 拔絲地瓜,571.5238,15.1438,0.4484,53.5915,21.26,0.2489,23.1386,0.5201,10.5067,75.6463,9.3681,6.7794,0.139,0.0664,14.4513,183.805,1.143,3.2439999999999998,4.3387,21259.9666,23716.2711,8618.9965,374.6879,59.3331,5
21622,10002563,哇菜影音食譜 法式烤布蕾 by 美魔女xJolyn,275.6167,62.4271,5.3804,26.7538,17.5084,0.5676,6.8075,0.0764,60.7834,111.6779,66.6742,10.0252,1.0448,0.7124,102.2588,926.2278,1.2951,23.975,0.8752,17508.3193,7641.5864,1381.2869,5601.1954,203.0835,5
21623,10002564,哇菜影音食譜 柔滑布丁 by 美魔女xJolyn,206.7194,54.9477,4.069,13.1749,8.4512,0.5437,20.0521,0.0171,46.9962,93.3034,60.4716,8.175,0.5781,0.5322,82.8214,460.7488,0.6998,15.5677,0.3474,8451.1624,3859.2495,767.9199,4303.0039,120.0218,5
21624,10002566,哇菜影音食譜 起司培根豬排,610.1441,21.1913,7.475,59.9618,24.1206,0.7064,10.8964,0.3204,151.4915,86.8229,36.9617,11.2682,0.4748,0.536,87.5688,289.0153,1.3168,15.7239,2.7603,24120.603,26357.9593,9476.8192,7255.7002,100.6022,5
21625,10002571,哈笑猿 香蕉冰淇淋,231.59,57.5422,7.0948,15.1691,10.4226,1.6895,19.215999999999998,0.8599,81.2884,467.0565,224.6242,34.4675,0.3381,0.9771,182.0693,748.9473,0.5793,12.6609,12.6548,10422.559000000001,4147.6561,477.5189,6550.8756,48.3207,5
21626,10002580,皇兒手做 火龍果鮮奶酪,325.7893,37.834,13.1849,18.8088,12.860999999999999,2.8884,27.715,0.4127,163.6539,638.1743,446.5937,53.2451,0.4173,1.6295,345.6247,1215.0381,0.5532,13.9622,11.9994,12861.0123,5246.925,565.7537,13311.5016,59.4634,5
21627,10002581,皇兒手做 好吃的芋頭慕斯 免烤箱,330.5922,32.396,7.7419,19.6269,12.0872,1.8089,32.2417,1.0986,111.0139,443.0618,238.2115,38.0791,0.5543,1.5178,209.8365,859.1259,1.4244,10.4225,7.1482,12087.1917,5822.2713,1246.7868,7215.0691,52.1025,5
21628,10002596,苡璉私廚-愛妻便當 奶油牛肉拌杏鮑菇,254.6585,65.0679,8.2226,23.1159,12.9455,0.8172,3.8913,1.2878,106.7293,231.5609,7.3603,12.7431,1.1082,2.9673,103.1731,303.6071,0.3726,26.1334,1.0056,12945.4738,9311.6301,800.4759,8938.8385,57.5429,5
21629,10002628,香蕉花生布朗尼 x 烘焙展食譜募集,375.6249,27.706,6.1965,21.3542,13.2023,1.7066,41.7034,3.5783,66.3312,778.2953,31.86,65.4754,2.1445,1.1754,142.3814,649.9529,2.3501,24.5856,2.274,13202.3273,6347.9842,1523.6783,5241.3318,92.9735,5
21630,10002645,家常菜 奶油豬肉咖哩飯,284.1696,56.4756,8.8292,23.0416,12.1436,2.4383,10.2804,1.0884,660.0880000000001,236.7975,20.6768,18.0034,0.7775,1.3339,94.2625,224.6331,1.4208,7.5489999999999995,4.3271,12143.5316,8651.204,2160.5878,8707.9502,57.2397,5
21631,10002646,家常菜 奶油醬燒杏鮑菇,260.1249,50.8961,2.5706,15.8966,10.8217,1.6937,28.943,1.8213,593.3656,185.1767,9.0821,18.2165,0.5378,0.4928,68.4908,434.1759,1.1462,28.8072,0.1171,10821.7128,4006.975,1037.4987,1876.8487,39.7396,5
21632,10002658,家常菜 塔香奶油蘑菇(15分鐘上菜),175.0999,72.7703,2.5684,16.1097,11.3861,1.7657,6.7859,3.0856,275.9596,446.4825,37.8977,18.499000000000002,1.1443,0.9157,68.8672,2702.3746,0.7915,32.4952,2.1209,11386.1518,3924.9237,638.0128,1937.1231,42.4312,5
21633,10002664,家常菜 嫩煎牛小排(10分鐘上菜),365.3694,50.1112,11.4067,33.784,18.882,2.1585,4.1987,0.6507,381.13300000000004,558.7503,17.6834,15.8989,1.7054,4.0667,119.6913,436.6684,0.8352,14.4672,2.3047,18881.9111,13703.4526,1112.9688,12733.7086,84.115,5
21634,10002673,差不多食譜 手工杏仁餅乾 Almond Cookies,431.1817,20.0978,6.1694,24.6012,12.1631,0.6233,48.5082,1.4303,58.7148,107.1678,35.3342,24.0012,0.9254,1.0541,114.2148,669.1138,2.8558,29.8854,1.4095,12163.1041,9561.3134,2581.4041,6238.852,104.7307,5
21635,10002683,差不多食譜 鮮奶油比司吉 Crem Biscuits,338.0604,32.1525,7.3198,16.6936,11.2147,4.4161,40.7157,1.1106,762.2281,1180.9487,47.7083,21.0562,0.8604,0.591,80.4455,445.4565,0.9021,25.5323,2.9328,11214.641000000001,4369.6702,961.6312,8009.6632,51.8077,5
21636,10002684,差不多食譜 檸檬餅乾,308.4492,41.4207,4.6732,15.7943,10.2617,0.3906,37.7212,0.9313,23.7049,108.4562,20.448,12.7896,0.763,0.4723,60.7284,590.0624,1.1664,23.3395,10.4801,10261.6545,4276.428,1002.6779,4593.8988,92.3574,5
21637,10002726,氣炸鍋食譜 咖哩口味義大利麵脆餅,463.5166,7.0866,9.6022,22.3522,10.9854,4.8147,56.1444,2.7806,1518.0612,191.6621,36.181999999999995,38.6344,1.3969999999999998,0.6474,101.8121,55.1532,3.0644,33.7256,3.2853,10985.3628,8858.3865,2480.1102,9348.52,27.4954,5
21638,10002730,氣炸鍋親子烘培 氣炸萬聖節巫婆手指餅乾,429.129,17.4405,8.1549,22.4973,9.3485,1.2162,50.6912,2.9973,115.4449,236.3841,63.6072,73.033,1.7334,1.1254,141.6673,365.5718,5.5963,36.0501,1.5854,9348.5445,9662.4344,3459.9321,7666.8901,54.038999999999994,5
21639,10002745,烘培筆記 白巧布朗尼,431.6086,23.3397,7.2981,26.6413,17.406,1.0177,41.7032,0.897,56.0124,300.52,71.928,31.0973,1.6739,0.9294,166.989,762.8318,1.8729,28.7154,1.2153,17406.0204,7598.7255,1321.0105,6838.7217,130.97799999999998,5
21640,10002749,烘培筆記 托斯卡尼吐司,328.2261,39.361,8.2181,19.1164,12.8296,1.6191,32.4105,1.4741,490.1995,84.7838,129.5731,19.3984,0.9609,0.9505,137.1633,560.8845,1.2534,47.1707,0.1704,12829.6036,5182.9716,943.9576,8926.3153,52.9185,5
21641,10002752,烘培筆記 杏仁奶油餅乾,429.2636,16.8878,4.9192,21.3429,10.5617,0.5135,56.3366,1.17,51.1355,85.5412,30.7638,19.5167,0.7825,0.9149,95.0663,585.0880000000001,2.425,23.8667,0.991,10561.6344,8318.4541,2206.1643,4942.4998,90.9755,5
21642,10002753,烘培筆記 杏仁奶酥,422.7413,16.9805,6.4338,19.293,10.4504,0.8317,56.4611,1.5988,85.5256,191.8853,27.4715,22.4735,1.0326,0.8873,104.5739,571.8744,2.0527,29.9886,2.2692,10450.3939,6746.8859,1838.2875,6091.3054,77.7287,5
21643,10002757,烘培筆記 格子餅乾,407.9587,18.6017,6.6408,17.4914,11.3948,0.8584,56.4076,2.1519,21.3265,357.6915,23.2471,36.4071,1.5635,0.8171,101.9983,608.5029,1.4883,30.7552,2.5524,11394.8159,4729.2813,1101.0793,6465.0568,85.8416,5
21644,10002758,烘培筆記 迷迭香奶酥餅乾,426.7492,18.9703,5.2907,21.6203,14.2958,0.7129,53.4057,1.5926,74.8917,177.3836,38.5127,17.7778,1.35,0.5388,62.3262,815.8268,1.6985,29.3099,2.3345,14295.8031,5679.0216,1249.2485,5385.7827,97.2589,5
21645,10002761,烘培筆記 濃濃奶油味德式酥餅,482.9609,13.3049,2.0064,27.4963,18.9077,0.1919,57.0005,0.5216,4.9524,55.9355,22.8691,8.3579,0.5069,0.2989,33.7517,990.6413,1.0787,9.6512,1.1454,18907.6891,7032.495,1040.9823,1886.3775,66.8814,5
21646,10002762,烘培筆記 貓舌餅,358.5337,37.3669,7.0969,22.7974,14.4029,0.7013,32.0375,0.4757,100.8355,153.6649,26.016,11.2212,1.1793,0.7708,98.2949,912.9125,1.5618,37.7205,1.4505,14402.8654,6516.3772,1532.9913,7194.2365,203.5806,5
21647,10002765,烘培筆記 魔鬼巧酥餅乾,511.3864,8.6835,6.0277,30.6408,20.7302,1.2814,53.3666,2.0313,25.7061,521.8582,73.7005,51.4916,2.001,0.9649,158.5957,809.0294,2.0419,19.854,1.7152,20730.174,8336.483,1180.1133,5684.0143,55.583999999999996,5
21648,10002766,烘焙展食譜募集 條紋巧克力蛋糕,281.6168,57.5421,6.3575,23.8043,15.4053,0.7553,12.9799,0.6939,58.708,217.6144,55.5848,19.0806,1.2241,0.8394,117.995,769.4363,1.3854,28.0391,0.9222,15405.2547,6845.2953,1342.3676,6461.9589,188.805,5
21649,10002771,烤箱料理 起司香腸派,383.6603,37.7769,14.1189,29.7147,13.5952,3.0302,15.3609,0.6041,909.7944,190.3974,196.3401,27.1601,1.7359,1.6134,194.583,745.1727,2.9169,14.9679,13.8716,13595.1933,12387.3975,3652.3928,14433.8485,47.4018,5
21650,10002798,起司奶油香煎牛排,426.1582,42.201,13.6388,40.88,25.1619,2.9579,1.4276,0.0,498.8229,605.7127,258.3434,16.0846,1.1492,3.7091,208.0488,1009.7467,0.9248,14.7209,0.9123,25161.8808,14027.4288,1256.5397,14834.4143,104.8082,5
21651,10002863,動手做料理 檸檬蛋糕,316.5608,35.4819,8.3934,14.2534,8.5193,1.218,39.0094,3.8022,60.738,319.5254,49.4374,69.9207,3.0327,1.4395,178.9849,227.2183,2.4084,32.89,4.9703,8519.3046,4618.8978,1100.7662,7555.0408,109.929,5
21652,10002866,堅果布朗尼,399.0964,31.5217,9.269,27.6514,15.8871,1.6329,30.2187,4.4364,47.7697,576.9666,49.8821,107.4543,3.8932,2.0691,230.727,553.3766,3.5222,38.7636,0.7404,15887.0698,9536.2869,2049.797,8758.4754,145.0368,5
21653,10002881,情人節 巧克力鍋 {露營ok},529.8444,18.9013,11.0694,44.3846,30.1356,2.8459,23.5928,5.088,181.2545,683.3978,279.5161,127.6146,3.9609,2.3101,339.0481,1165.8477,3.6655,13.3199,5.314,30135.5479,12547.8157,1540.4937,10384.0761,83.4246,5
21654,10002882,情人節 摩卡濃郁巧克力蛋糕,430.9858,23.665,8.5487,27.3357,18.2077,1.6809,39.0851,2.7880000000000003,63.7931,528.8597,150.2879,66.0322,2.1766,1.3779,205.5906,941.3451,2.0540000000000003,22.8683,3.8129,18207.7049,7647.9559,1181.6464,8165.5419,97.3556,5
21655,10002894,深夜食堂 牛油拌飯,286.1012,48.4906,2.9823,17.1974,12.1675,1.3362,29.9934,0.3757,479.9496,66.7962,5.9014,9.9055,0.3034,0.5538,46.2554,490.0857,0.5561,9.6878,0.6284,12167.4647,4244.7881,750.6228,2943.6540000000005,45.3585,5
21656,10002895,深夜食堂 奶油糙米拌飯,430.6099,14.7882,5.8875,18.9121,12.3038,1.5381,58.8741,2.595,134.6658,243.1444,15.1455,103.7911,0.7912,1.8108,277.8972,471.5645,1.3827,35.9162,0.0,12303.773000000001,5039.1803,1535.4407,5376.9527,43.6443,5
21657,10002908,焗烤馬鈴薯,189.834,68.8945,4.7927,15.4173,10.5953,2.0239,9.0102,1.0934,334.11699999999996,399.5248,162.201,17.1778,0.662,0.8871,103.0843,564.2128,0.7608,9.7585,8.3135,10595.3211,4036.3999,689.7556,4579.9053,42.8741,5
21658,10002909,甜牙齒 一口接一口的奶酥餅乾Dnish butter cookies,474.9762,16.5655,6.2678,29.3585,19.8267,0.6659,47.1424,0.7888,38.4928,157.5479,79.1815,18.3739,0.7922,0.6759,100.7166,1157.876,1.4178,23.9213,3.5229,19826.6911,7698.0949,1348.3565,6343.4075,104.2996,5
21659,10002913,甜點 手工餅乾 - 簡易版,465.6336,16.6692,4.8771,27.9275,19.3903,0.8884,49.6378,0.9199,226.2063,83.3152,16.2607,13.8939,0.7607,0.4547,57.5115,808.9869,1.4259,24.0697,2.4175,19390.2955,6945.8207,1536.3924,4908.7118,98.6455,5
21660,10002914,甜點 巧克力餅乾,444.1057,17.1419,5.495,24.1417,16.5794,1.2229999999999999,51.9984,1.8769999999999998,191.4032,316.4354,22.4932,32.2041,1.3319,0.7023,89.8401,683.5212,1.5233,24.9326,2.1893,16579.4377,6149.0057,1368.0288,5199.9754,94.4146,5
21661,10002915,甜點 布朗尼蛋糕,413.1142,26.7391,5.2921,26.2623,17.7203,1.3923,40.314,3.1084,156.304,342.2853,46.1927,63.4948,2.4487,1.1401,134.4619,566.8838,2.3115,17.5513,0.7299,17720.2758,7241.6963,1264.3583,4788.5085,89.9781,5
21662,10002920,甜點入門 核桃布朗尼,422.6766,24.9649,6.4943,26.5657,17.1646,1.2304,40.7446,3.3318,85.7852,349.8659,38.421,68.5693,2.9561,1.3221,148.3107,658.7325,2.7434,26.1042,0.8064,17164.5777,7792.6911,1346.5682,6053.906,124.6724,5
21663,10002926,蛋黃哥巧克力,594.6971,1.3692,10.4468,42.3745,27.5154,2.9247,42.8848,10.3086,31.5296,950.0447,131.5802,228.7564,8.5456,3.3108,403.2294,37.4691,6.6916,20.4527,0.0,27515.4652,13400.8686,1452.4332,8887.7775,2.4297,5
21664,10002950,提拉米蘇慕斯蛋糕 完整圖文完成美美蛋糕,280.6279,47.4297,9.3942,15.8552,10.0925,1.7059,26.235,1.0704,350.5569,282.5282,149.7271,28.1945,1.5104,1.3261,188.8142,595.2076,1.2785,29.6053,1.004,10092.4633,4635.6439,1031.5809,9637.9571,163.2486,5
21665,10002961,湯瑪仕上菜 松露巧克力,470.7151,25.0009,8.7615,37.3831,24.8617,3.2145,26.8796,10.0092,16.2155,1425.6805,91.2055,195.7908,6.7893,2.8522,326.557,455.4164,4.7134,15.6625,0.155,24861.7258,11129.6612,1248.0427,6630.2053,49.4867,5
21666,10002967,無麵粉無烤箱 黑巧克力蛋糕,378.3382,28.5815,8.6994,20.5758,12.3216,1.4922,40.6512,5.3479,54.0378,434.5202,48.7547,111.4857,4.6753,1.9957,222.3082,215.9596,3.6971,33.355,0.2281,12321.6579,6942.2823,1305.4392,7963.6467,142.2075,5
21667,10002971,紫薯 南瓜小麵包,460.9654,21.8938,8.4324,31.4369,21.5397,1.0454,37.1914,1.0948,44.9519,258.8648,126.9373,26.8608,0.6626,0.8381,132.7969,1832.3139,1.3638,29.8851,6.6175,21539.7074,8128.0621,1250.4065,8557.7703,78.6268,5
21668,10003026,黑巧克力堅果餅乾,486.7192,12.6748,8.6821,29.98,15.8046,1.2423,47.4209,3.9477,15.4724,377.2658,32.662,116.0896,3.4935,2.1656,214.9022,499.2386,3.8498,40.2876,1.5897,15804.6364,11257.7134,2688.2938,8727.8592,60.7958,5
21669,10003032,微波爐 巧克力布朗尼,410.1265,27.6322,8.431000000000001,27.2942,17.5144,3.451,33.1916,6.4043,326.3952,1098.2264,68.4567,129.2036,4.9338,2.0964,237.4465,418.8726,3.8159,26.5472,0.767,17514.4048,8335.7781,1295.893,7404.7792,87.4895,5
21670,10003052,新手必學 乳酪小餅乾,404.7607,19.9471,6.7725,18.6135,12.6736,1.0695,53.5973,0.7007,276.2123,78.0132,111.2418,14.0671,0.7731,0.8208,117.5893,714.5179,1.0316,20.1578,1.7091,12673.6129,4775.0163,897.6017,6977.9864,74.8773,5
21671,10003063,椰子芝麻脆餅 無奶油,420.3469,20.5587,5.9434,24.0359,15.956,2.8488,46.6133,3.3461,340.2247,640.0977,190.7584,65.0068,1.8829,1.0422,131.304,0.0,3.5210000000000004,29.541,3.0532,15956.0024,4097.4659,3959.4685,6574.8876,0.0,5
21672,10003084,萬聖節 吐司奶油酥餅,424.8549,20.3456,4.7081,23.3642,15.6116,0.688,50.8939,1.4385,214.0156,53.7192,16.0608,13.5783,0.7609999999999999,0.4442,53.2061,758.2157,1.3813,44.312,0.0354,15611.6327,6271.0081,1112.9703,4948.6153,53.2305,5
21673,10003090,零失誤入門烘焙 奶油酥條,374.82599999999996,25.8889,6.599,17.422,11.245,0.9797,49.1103,2.0519,303.7422,72.5579,18.8515,19.0603,1.0129,0.5719,71.51899999999999,503.3145,1.4682,62.9014,0.0505,11245.0158,4861.8896,1076.5126,7058.5917,36.8137,5
21674,10003096,電子鍋 古早味海綿蛋糕,281.4354,45.1939,6.4723,14.5557,9.1248,1.7207,32.0575,0.3798,316.4577,350.1255,42.8154,11.9405,0.9621,0.6869,98.9612,518.9333,1.1520000000000001,31.4781,1.2005,9124.8481,4185.840999999999,1219.8734,6657.0112,162.7227,5
21675,10003100,電鍋 法式吐司,278.962,51.7235,6.5995,18.8975,12.4255,1.2587,21.5208,1.1666,316.7955,101.8574,51.7424,16.5161,0.8886,0.6782,98.6052,542.518,1.3251,46.2306,0.1366,12425.4897,5195.5814,1245.4723,6962.2389,102.0804,5
21676,10003109,電鍋自製天然安心豬油 教你挑選豬油部位,889.9192,0.3462,0.0,99.655,39.5786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.6132,1.76,0.0,0.0,39578.5812,44185.1336,15898.9587,0.0,110.92,5
21677,10003110,電鍋版-杏仁瓦片,411.6358,35.6838,12.2894,34.656,15.8471,1.1068,16.2639,1.7473,60.5874,220.9764,86.9893,76.7998,1.7093,1.4502,198.8178,934.4589,6.1948,44.041000000000004,0.8011,15847.0476,14104.6819,4329.0636,11293.6053,198.1248,5
21678,10003111,電鍋版脆皮小泡芙 歡慶大同電鍋55週年,251.5659,28.9678,6.9533,17.3058,10.9112,0.4056,17.5491,0.4337,44.4117,70.3742,19.2541,11.4943,0.9279999999999999,0.6608,80.0504,689.0541,1.1707,32.8568,1.34,10911.1793,4933.9317,1199.507,7200.0479,154.0641,5
21679,10003120,電鍋甜點 超簡單巧克力蛋糕,427.3239,30.0049,9.6933,31.0678,19.5937,1.5509,27.6832,5.7054,50.2109,459.3115,51.6707,116.4055,4.8836,2.1019,232.4544,578.3723,4.1541,37.9674,1.0148,19593.7079,9572.6722,1706.7308,8946.8007,155.8096,5
21680,10003155,廚男料理筆記 一分鐘做出早餐三明治,348.9746,43.3852,10.6947,26.6967,17.5144,1.8597,17.3637,0.9483,549.6582,106.3641,111.7929,17.2795,1.2251,1.4395,155.0059,771.9594,1.5983,44.8377,0.1842,17514.368000000002,7631.0334,1471.9702,11020.7476,138.6536,5
21681,10003160,影片 丹麥酥麵包麵團,361.23,24.4972,7.5499,19.4528,12.9521,1.3056,39.4824,0.9884,176.9276,315.5678,28.4118,18.5041,0.8617,0.6618,80.031,710.0601,1.0341,28.4693,2.2023,12952.1412,5106.3572,1072.9825,7577.8374,80.4772,5
21682,10003162,影片 手工巧克力杏仁餅乾,445.14099999999996,18.0854,9.4733,26.7446,13.4209,1.558,44.1386,2.8386,83.2982,522.5155,64.5172,77.5959,1.8909,1.2513,165.4877,688.1672,4.475,32.129,1.6372,13420.9185,10093.9168,2917.2276,8513.4344,93.4811,5
21683,10003166,影片 巧克力流心蛋糕(心太軟),420.4199,32.8908,8.5454,32.5741,20.7708,1.4465,24.5433,4.1294,94.9381,407.1891,45.938,87.147,3.8489999999999998,1.7372,194.97,803.2202,3.5225,34.7146,0.5038,20770.7461,9776.2769,1730.5487,7986.6481,185.5736,5
21684,10003167,影片 巧克力香蕉蛋糕,337.9385,37.7542,5.7992,19.9138,13.089,0.9766,35.5562,2.7681,22.291,387.3782,24.7434,49.7619,1.8781,1.0167,113.3823,588.7406,1.7423,24.3426,4.1186,13089.0071,5586.6547,982.1568,4780.0111,84.6706,5
21685,10003171,影片 自製海鹽焦糖漿超簡單,318.0816,19.4727,0.6337,16.2223,11.3243,1.2032,45.5896,0.0,386.3635,31.9956,24.1216,3.2685,0.1839,0.1445,21.5087,456.3283,0.4641,0.5524,0.121,11324.2591,4226.3576,555.3655,659.1018,49.928999999999995,5
21686,10003172,影片 自製簡易百搭塔皮,409.5011,11.7092,6.9489,22.8349,15.4523,1.0135,44.1602,1.0764,139.5956,272.1544,14.1905,17.802,0.6695,0.491,51.6372,801.9226,1.197,27.1354,3.0104,15452.2589,5788.1205,1196.0684,7725.5332,54.2483,5
21687,10003173,影片 伯爵茶奶油餅乾,422.5254,23.9981,4.9517,24.7397,16.8909,0.2306,46.0832,0.7937,3.8473,61.4942,10.9262,12.4593,0.5022,0.3875,41.3855,880.1244,1.1066,19.7258,2.0599,16890.8026,6300.5253,1111.0691,5282.8247,59.5363,5
21688,10003174,影片 伯爵茶奶凍Pnn Cott,150.5421,46.0144,0.8546,16.1744,11.1992,0.1706,2.5375,0.0004,10.3507,41.5372,29.8566,2.9693,0.1725,0.1825,28.0593,450.8809,0.4471,2.0053,0.1643,11199.2129,4306.3366,519.8694,935.5744,52.4569,5
21689,10003178,影片 咖啡大理石蛋糕,364.8549,30.9692,5.8108,19.111,12.6613,0.4662,43.6427,0.7453,28.3025,97.2511,29.921999999999997,12.8651,0.6829,0.5632,79.7744,713.814,1.0118,22.1086,1.4527,12661.2779,5096.0645,1028.1932,5600.7566,94.15899999999999,5
21690,10003187,影片 港式甜品 - 薑汁撞奶,460.2161,4.529,18.7284,20.0532,13.693,3.9881,52.7013,0.0,240.0894,827.0823,647.9686,66.6127,0.1645,2.0844,489.1069,1594.5729,0.4753,14.4898,14.8094,13693.0112,5682.0677,549.2565,19183.3621,63.1072,5
21691,10003189,影片 超酥脆起司小餅乾,354.3998,29.7767,12.7028,23.1258,16.4098,2.6775,24.025,0.5124,819.3583,73.98899999999999,316.3941,21.2396,0.8177,1.6565,245.5997,934.7323,1.0341,18.1127,1.5659,16409.7658,5627.9663,835.7642,13933.8749,65.9186,5
21692,10003193,影片 新手必學杯子蛋糕,375.9388,29.4449,5.976,20.5799,13.7659,0.7981,43.201,0.4785,180.8594,76.8244,25.416999999999998,10.9583,0.7214,0.562,76.1171,652.2591,1.1687,26.1794,1.3253,13765.9011,5445.6227,1329.5309,6161.088000000001,136.1347,5
21693,10003201,影片 簡單巧克力餅乾,446.0829,20.9524,8.6758,28.0298,18.5875,1.6237,40.7183,3.8443,87.6571,633.9241,45.4155,53.1914,2.4567,1.1205,139.3648,1032.9541,2.1553,31.9604,2.2172,18587.4734,7510.4309,1491.241,8230.4124,114.7555,5
21694,10003213,樂客來 檸檬巧克力餅乾,476.8519,14.0933,7.7582,28.0179,18.5979,1.6002,48.5304,4.9171,123.7551,401.7811,62.6876,97.15299999999999,3.7238,1.6323,187.088,479.0167,3.2537,25.7196,2.8912,18597.9127,7988.794,1397.4669,7054.6809,65.066,5
21695,10003214,樂食堂 奶油洋蔥炒牛肉,317.0954,56.5114,7.7170000000000005,29.9686,17.7582,1.6927,4.3898,0.4862,303.5072,406.4857,17.5896,9.7256,0.6912,1.1834,58.1974,374.7306,0.7476,6.0915,2.1393,17758.1613,11241.4181,757.6442,6757.0304,63.0695,5
21696,10003237,親子小點 波蘿泡芙 含原味版,272.3294,48.4014,6.4219,15.2833,9.5626,1.7962,28.0973,0.37799999999999995,280.6944,428.1517,50.435,12.9137,0.914,0.6921,98.0459,615.6806,1.0909,29.1517,1.1788,9562.5797,4414.8687,1095.995,6669.8709,146.0015,5
21697,10003248,親子食堂 記憶吐司,518.6404,10.4763,10.3999,34.1812,21.8743,2.5901,42.3525,10.2474,133.2047,750.2856,78.5369,201.2592,7.5625,2.9529,321.613,36.974000000000004,5.9496,40.9894,0.0206,21874.307,10878.9654,1422.2662,9154.5666,2.3686,5
21698,10003262,隨興甜點 舒芙蕾  平底鍋版,340.8027,41.9725,7.0201,24.4494,15.6456,2.2338,24.3243,0.6086,371.476,554.1942,39.5013,11.5227,1.2174,0.8447,123.10600000000001,977.7187,1.4668,32.5329,0.7721,15645.5756,6950.0146,1479.5328,6200.7357,205.5365,5
21699,10003264,靜靜小廚 吐司邊變麵包布丁,354.3893,45.8731,4.9117,29.5583,20.0023,0.8816,20.108,0.8128,230.1439,85.9667,43.6096,11.9975,0.7962,0.5703,79.5736,830.1196,1.3984,33.2729,0.256,20002.2606,7975.4135,1406.7451,5167.5675,126.1281,5
21700,10003321,鮮奶小餐包  低溫發酵x柔軟牽絲,345.3011,34.5096,9.5374,17.7247,11.6914,1.1398,38.0967,0.9635,111.87700000000001,241.3279,84.5504,24.3465,0.9473,0.8761,127.0373,596.7726,0.9685,31.8397,3.5263,11691.4245,4832.8429,1070.4024,9847.1065,96.1539,5
21701,10003328,檸檬巧克力乳酪 皮卡丘維尼蛋黃哥,513.7053,10.0908,8.9149,32.8552,21.4621,2.4801,45.659,6.3969,108.8228,728.6659,152.5041,156.7106,5.9034,2.4461,335.5394,79.9593,4.7222,16.1459,3.0574,21462.1345,10290.7215,1093.4112,8035.2414,6.5087,5
21702,10003334,簡易版 原味乳酪蛋糕,417.7802,20.6243,4.6867,22.1352,10.529000000000002,0.7676,51.7862,1.6465,132.9088,116.1182,48.0645,29.0475,0.9686,0.8478,117.6651,577.9490000000001,4.0578,16.8368,2.0154,10528.9452,8117.9897,3251.9112,4591.3659,96.5807,5
21703,10003359,簡單做菜 紅糖吐司,427.009,15.7939,3.4192,20.6701,14.2685,0.9466,59.1702,1.0283,301.9531,63.7139,15.4638,14.4676,0.5268,0.3608,40.8896,546.0142,1.1032,31.4902,0.0253,14268.516000000001,5303.5831,1059.8164,3537.3523,51.6029,5
21704,10003386,懶人料理 電鍋奶油 烤 玉米,144.9563,24.4244,0.9917,14.315,10.0815,5.4231,3.753,0.9452,1052.3077,1382.533,19.8621,10.3435,0.3753,0.2289,34.8538,413.4885,0.4395,2.5048,2.8101,10081.5528,3481.6505,559.1075,0.0,37.6979,5
21705,10003393,懶小希 起司蛋糕一次挑戰就成功  3,315.7587,44.8602,10.6973,21.735,13.1771,2.427,20.6015,0.6714,706.5316,104.545,260.5861,23.749000000000002,1.0575,1.6067,242.2738,744.2419,2.3001,19.976,2.1255,13177.0897,6586.8777,1879.4784,11346.7643,130.8632,5
21706,10003394,懶小希 超簡單的好吃奶酪,415.1268,29.8571,12.8032,30.2882,20.8503,2.7071,25.7723,0.001,163.0161,569.9999,443.5371,45.4726,0.2884,1.5211,340.7719,1500.2479,0.7873,9.9992,9.5578,20850.2512,8281.1597,913.2019,13193.5811,97.0347,5
21707,10003400,懶小希 鬆軟綿密的南瓜提拉米蘇,259.7996,56.6204,6.0689,19.375,12.4611,1.5644,17.3415,1.1876,343.1551,244.4348,150.0593,20.3014,0.8878,0.9831,152.6896,1304.1301,1.9965,21.6774,3.0655,12461.061000000002,5214.335999999999,1561.2305,6564.1723,95.8057,5
